0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-18 17:30:17+00:00,23922.05,441.30207430469454,23013.0121,0.962,424.836631022532,23029.493222222347,22154.372479777667
2021-10-18 17:30:18+00:00,23922.05,441.30207430469454,23013.0121,0.962,425.050497017066,23041.08644444457,22165.525159555444
2021-10-18 17:30:19+00:00,23922.05,441.30207430469454,23013.0121,0.962,425.2643630116,23052.679666666794,22176.67783933322
2021-10-18 17:30:20+00:00,23922.05,441.30207430469454,23013.0121,0.962,425.478229006134,23064.272888889016,22187.830519110998
2021-10-18 17:30:21+00:00,23922.05,441.30207430469454,23013.0121,0.962,425.69209500066796,23075.86611111124,22198.983198888774
2021-10-18 17:30:22+00:00,23922.05,441.30207430469454,23013.0121,0.962,425.90596099520195,23087.459333333463,22210.13587866655
2021-10-18 17:30:23+00:00,23922.05,441.30207430469454,23013.0121,0.962,426.11982698973594,23099.05255555569,22221.288558444325
2021-10-18 17:30:24+00:00,23015.96,424.5869768733816,22141.353519999997,0.962,426.1479696794776,23100.578111111245,22222.756142888767
2021-10-18 17:30:25+00:00,23015.96,424.5869768733816,22141.353519999997,0.962,426.17611236921925,23102.103666666804,22224.22372733321
2021-10-18 17:30:26+00:00,23015.96,424.5869768733816,22141.353519999997,0.962,426.2042550589609,23103.629222222364,22225.691311777653
2021-10-18 17:30:27+00:00,23015.96,424.5869768733816,22141.353519999997,0.962,426.2323977487025,23105.154777777923,22227.158896222096
2021-10-18 17:30:28+00:00,23015.96,424.5869768733816,22141.353519999997,0.962,426.26054043844414,23106.68033333348,22228.62648066654
2021-10-18 17:30:29+00:00,23069.93,425.5825885768194,22193.27266,0.962,426.29974548044623,23108.805555555704,22230.67094444432
2021-10-18 17:30:30+00:00,23084.17,425.84528101070777,22206.97154,0.962,426.3418693272692,23111.08900000015,22232.867617999873
2021-10-18 17:30:31+00:00,23030.87,424.8620291338644,22155.696939999998,0.962,426.3730681532384,23112.780222222373,22234.49457377765
2021-10-18 17:30:32+00:00,23030.87,424.8620291338644,22155.696939999998,0.962,426.40426697920765,23114.471444444593,22236.12152955543
2021-10-18 17:30:33+00:00,23030.87,424.8620291338644,22155.696939999998,0.962,426.43546580517693,23116.162666666816,22237.748485333203
2021-10-18 17:30:34+00:00,23030.87,424.8620291338644,22155.696939999998,0.962,426.46666463114616,23117.853888889036,22239.37544111098
2021-10-18 17:30:35+00:00,23030.87,424.8620291338644,22155.696939999998,0.962,426.4978634571154,23119.54511111126,22241.002396888758
2021-10-18 17:30:36+00:00,22990.16,424.11103131198274,22116.533919999998,0.962,426.4699031926751,23118.02944444459,22239.544325555424
2021-10-18 17:30:37+00:00,23038.96,425.011269428117,22163.479519999997,0.962,426.45194557396957,23117.05600000015,22238.60787199987
2021-10-18 17:30:38+00:00,23038.96,425.011269428117,22163.479519999997,0.962,426.43398795526406,23116.082555555706,22237.67141844431
2021-10-18 17:30:39+00:00,23038.96,425.011269428117,22163.479519999997,0.962,426.41603033655855,23115.109111111262,22236.734964888758
2021-10-18 17:30:40+00:00,23124.99,426.59830805785117,22246.24038,0.962,426.4157064804056,23115.091555555704,22236.718076444315
